Price,Rooms,Suburb,Postcode,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt,Type,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean
465000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,795.0,,1970.0,u,,,,,
610000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,277.0,,,t,,,,,
690000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,103.0,83.0,,u,,,,,
1535000.0,3,Ivanhoe,3079.0,1.0,3.0,2.0,691.0,140.0,1950.0,h,,,,,
1470000.0,4,Ivanhoe,3079.0,2.0,4.0,1.0,694.0,217.0,1950.0,h,,,,,
1486000.0,3,Ivanhoe,3079.0,1.0,3.0,2.0,645.0,158.0,1930.0,h,,,,,
420000.0,1,Ivanhoe,3079.0,1.0,1.0,1.0,55.0,,1970.0,u,,,,,
750000.0,3,Ivanhoe,3079.0,1.0,3.0,1.0,110.0,,1990.0,t,,,,,
460000.0,2,Ivanhoe,3079.0,0.0,2.0,0.0,0.0,,,u,,,,,
1615000.0,4,Ivanhoe,3079.0,2.0,5.0,3.0,758.0,,,h,,,,,
1730000.0,5,Ivanhoe,3079.0,2.0,4.0,2.0,689.0,292.0,2007.0,h,,,,,
779000.0,2,Ivanhoe,3079.0,1.0,3.0,2.0,152.0,,1970.0,t,,,,,
1850000.0,3,Ivanhoe,3079.0,2.0,3.0,2.0,684.0,232.0,2000.0,h,,,,,
1910000.0,2,Ivanhoe,3079.0,1.0,2.0,2.0,760.0,,,h,,,,,
500000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,71.0,70.0,1960.0,u,,,,,
950000.0,3,Ivanhoe,3079.0,3.0,3.0,2.0,290.0,,,h,,,,,
450000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,0.0,,,u,,,,,
1102000.0,3,Ivanhoe,3079.0,1.0,3.0,1.0,597.0,115.0,1950.0,h,,,,,
1275000.0,3,Ivanhoe,3079.0,2.0,3.0,2.0,834.0,169.0,1950.0,h,,,,,
1065000.0,3,Ivanhoe,3079.0,1.0,3.0,1.0,596.0,,,h,,,,,
785000.0,2,Ivanhoe,3079.0,2.0,2.0,1.0,124.0,135.0,2010.0,t,,,,,
1223500.0,3,Ivanhoe,3079.0,2.0,3.0,2.0,721.0,136.0,1980.0,h,,,,,
845000.0,2,Ivanhoe,3079.0,2.0,2.0,2.0,147.0,,1980.0,u,,,,,
1720000.0,4,Ivanhoe,3079.0,2.0,4.0,3.0,631.0,233.0,1935.0,h,,,,,
1225000.0,3,Ivanhoe,3079.0,1.0,3.0,1.0,572.0,130.0,1930.0,h,,,,,
630000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,199.0,,,u,,,,,
1460000.0,4,Ivanhoe,3079.0,1.0,4.0,2.0,605.0,181.0,1940.0,h,,,,,
421000.0,1,Ivanhoe,3079.0,1.0,1.0,1.0,0.0,58.0,1992.0,u,,,,,
2090000.0,4,Ivanhoe,3079.0,3.0,4.0,2.0,608.0,315.0,1980.0,h,,,,,
1758000.0,4,Ivanhoe,3079.0,2.0,4.0,2.0,650.0,,,h,,,,,
700000.0,3,Ivanhoe,3079.0,2.0,3.0,1.0,189.0,110.0,1990.0,t,,,,,
1420000.0,5,Ivanhoe,3079.0,3.0,5.0,1.0,455.0,,2006.0,h,,,,,
550000.0,3,Ivanhoe,3079.0,1.0,3.0,1.0,139.0,,1970.0,t,,,,,
710000.0,2,Ivanhoe,3079.0,1.0,2.0,1.0,134.0,120.0,2012.0,t,,,,,
650000.0,3,Ivanhoe,3079.0,2.0,3.0,2.0,0.0,96.0,2000.0,u,,,,,
385000.0,1,Ivanhoe,3079.0,1.0,1.0,1.0,0.0,,1970.0,u,,,,,
740000.0,4,Kealba,3021.0,2.0,4.0,2.0,558.0,,,h,,,,,
500000.0,4,Kealba,3021.0,2.0,4.0,2.0,579.0,,,h,,,,,
365000.0,3,Kealba,3021.0,1.0,3.0,0.0,543.0,,,h,,,,,
570000.0,4,Kealba,3021.0,2.0,4.0,2.0,558.0,,,h,,,,,
515000.0,3,Kealba,3021.0,1.0,3.0,4.0,597.0,114.0,1975.0,h,,,,,
1095000.0,4,Kealba,3021.0,3.0,4.0,5.0,654.0,414.0,,h,,,,,
582000.0,3,Kealba,3021.0,2.0,3.0,4.0,530.0,186.0,1980.0,h,,,,,
545000.0,3,Kealba,3021.0,2.0,3.0,2.0,570.0,163.0,1980.0,h,,,,,
461000.0,3,Kealba,3021.0,1.0,3.0,0.0,534.0,,,h,,,,,
751000.0,4,Kealba,3021.0,2.0,4.0,2.0,649.0,305.0,2000.0,h,,,,,
500000.0,4,Kealba,3021.0,1.0,4.0,2.0,574.0,100.0,1985.0,h,,,,,
560000.0,4,Kealba,3021.0,2.0,4.0,2.0,612.0,155.0,1980.0,h,,,,,
320000.0,3,Kealba,3021.0,2.0,3.0,1.0,119.0,,,h,,,,,
450000.0,3,Kealba,3021.0,1.0,3.0,2.0,548.0,,,h,,,,,
703000.0,3,Keilor East,3033.0,2.0,3.0,2.0,683.0,200.0,1995.0,h,,,,,
650000.0,3,Keilor East,3033.0,1.0,3.0,1.0,538.0,104.0,1970.0,h,,,,,
770000.0,3,Keilor East,3033.0,2.0,3.0,1.0,331.0,201.0,2010.0,t,,,,,
480000.0,3,Keilor East,3033.0,2.0,3.0,1.0,184.0,,2012.0,t,,,,,
590000.0,3,Keilor East,3033.0,1.0,3.0,2.0,610.0,,1974.0,h,,,,,
900000.0,4,Keilor East,3033.0,2.0,4.0,1.0,289.0,125.0,2011.0,h,,,,,
935000.0,3,Keilor East,3033.0,1.0,3.0,2.0,662.0,,,h,,,,,
700000.0,3,Keilor East,3033.0,2.0,3.0,2.0,288.0,116.0,1999.0,h,,,,,
675000.0,3,Keilor East,3033.0,2.0,3.0,1.0,549.0,,,h,,,,,
816000.0,4,Keilor East,3033.0,2.0,4.0,1.0,540.0,188.0,1978.0,h,,,,,
845000.0,4,Keilor East,3033.0,1.0,3.0,1.0,622.0,126.0,1965.0,h,,,,,
725000.0,3,Keilor East,3033.0,1.0,3.0,1.0,657.0,,1965.0,h,,,,,
772000.0,3,Keilor East,3033.0,2.0,3.0,3.0,672.0,132.0,1980.0,h,,,,,
650000.0,3,Keilor East,3033.0,2.0,3.0,2.0,3977.0,113.0,2013.0,h,,,,,
757000.0,3,Keilor East,3033.0,2.0,3.0,1.0,532.0,140.0,1960.0,h,,,,,
690000.0,3,Keilor East,3033.0,2.0,3.0,2.0,568.0,148.0,1970.0,h,,,,,
785000.0,3,Keilor East,3033.0,2.0,3.0,2.0,610.0,,,t,,,,,
583000.0,3,Keilor East,3033.0,1.0,3.0,1.0,412.0,133.0,2003.0,h,,,,,
920000.0,4,Keilor East,3033.0,2.0,3.0,2.0,603.0,,1975.0,h,,,,,
880000.0,3,Keilor East,3033.0,1.0,3.0,2.0,584.0,123.0,1980.0,h,,,,,
580000.0,3,Keilor East,3033.0,2.0,3.0,2.0,112.0,138.0,2013.0,u,,,,,
886000.0,4,Keilor East,3033.0,3.0,4.0,1.0,322.0,257.0,1950.0,t,,,,,
970000.0,4,Keilor East,3033.0,2.0,4.0,4.0,659.0,,,h,,,,,
920000.0,4,Keilor East,3033.0,2.0,4.0,2.0,745.0,182.0,1992.0,h,,,,,
625000.0,3,Keilor East,3033.0,1.0,3.0,2.0,539.0,,,h,,,,,
825000.0,3,Keilor East,3033.0,3.0,3.0,1.0,318.0,,,h,,,,,
695000.0,3,Keilor East,3033.0,1.0,3.0,1.0,564.0,,,h,,,,,
915000.0,3,Keilor East,3033.0,1.0,3.0,2.0,610.0,,,h,,,,,
976000.0,3,Keilor East,3033.0,3.0,3.0,2.0,605.0,212.0,1980.0,h,,,,,
520000.0,2,Keilor East,3033.0,2.0,2.0,2.0,54.0,,,t,,,,,
1420000.0,4,Keilor East,3033.0,2.0,4.0,2.0,613.0,250.0,2011.0,h,,,,,
900000.0,3,Keilor East,3033.0,1.0,3.0,1.0,713.0,127.0,1970.0,h,,,,,
470000.0,2,Keilor East,3033.0,1.0,2.0,1.0,218.0,88.0,,u,,,,,
1100000.0,5,Keilor East,3033.0,2.0,4.0,2.0,781.0,,,h,,,,,
470000.0,3,Keilor East,3033.0,1.0,3.0,1.0,254.0,,,u,,,,,
380000.0,2,Keilor East,3033.0,1.0,2.0,1.0,116.0,,,h,,,,,
560000.0,3,Keilor East,3033.0,1.0,3.0,2.0,352.0,102.0,2000.0,u,,,,,
1010000.0,4,Keilor East,3033.0,2.0,4.0,2.0,776.0,268.0,1980.0,h,,,,,
740000.0,3,Keilor East,3033.0,1.0,3.0,2.0,684.0,,,h,,,,,
630000.0,3,Keilor East,3033.0,2.0,2.0,1.0,221.0,,,h,,,,,
835000.0,4,Keilor East,3033.0,2.0,4.0,3.0,708.0,184.0,1990.0,h,,,,,
705000.0,3,Keilor East,3033.0,2.0,3.0,1.0,440.0,156.0,1995.0,t,,,,,
680000.0,3,Keilor East,3033.0,2.0,3.0,2.0,224.0,154.0,1998.0,t,,,,,
871000.0,4,Keilor East,3033.0,2.0,4.0,2.0,570.0,,,h,,,,,
808000.0,5,Keilor East,3033.0,2.0,5.0,2.0,561.0,,,h,,,,,
891000.0,3,Keilor East,3033.0,3.0,3.0,1.0,292.0,,,h,,,,,
785000.0,3,Keilor East,3033.0,1.0,3.0,2.0,606.0,141.0,1965.0,h,,,,,
695000.0,3,Keilor East,3033.0,2.0,3.0,2.0,716.0,154.0,1970.0,h,,,,,
807000.0,4,Keilor East,3033.0,2.0,4.0,2.0,319.0,,,t,,,,,
502000.0,2,Keilor East,3033.0,1.0,5.0,2.0,0.0,85.0,1990.0,u,,,,,
770000.0,4,Keilor East,3033.0,2.0,4.0,2.0,546.0,174.0,1970.0,h,,,,,
700000.0,5,Keilor East,3033.0,2.0,4.0,2.0,629.0,,,h,,,,,
570000.0,3,Keilor East,3033.0,1.0,3.0,2.0,542.0,120.0,1970.0,h,,,,,
830000.0,4,Keilor East,3033.0,2.0,4.0,2.0,686.0,198.0,1995.0,h,,,,,
600000.0,3,Keilor East,3033.0,1.0,3.0,1.0,565.0,125.0,1970.0,h,,,,,
825000.0,3,Keilor East,3033.0,2.0,3.0,1.0,630.0,126.0,2017.0,h,,,,,
680000.0,4,Keilor East,3033.0,2.0,4.0,2.0,545.0,,,h,,,,,
720000.0,3,Keilor East,3033.0,1.0,3.0,2.0,639.0,18.0,,h,,,,,
735000.0,4,Keilor East,3033.0,2.0,4.0,2.0,547.0,184.0,2000.0,h,,,,,
875000.0,3,Keilor East,3033.0,2.0,3.0,2.0,928.0,130.0,1970.0,h,,,,,
601200.0,3,Keilor East,3033.0,1.0,4.0,1.0,554.0,147.0,1960.0,h,,,,,
695000.0,3,Keilor East,3033.0,1.0,3.0,3.0,0.0,,,h,,,,,
680000.0,3,Keilor East,3033.0,1.0,3.0,2.0,558.0,105.0,1980.0,h,,,,,
660000.0,3,Keilor East,3033.0,2.0,3.0,1.0,265.0,,,t,,,,,
650000.0,3,Keilor East,3033.0,2.0,3.0,2.0,176.0,,,h,,,,,
900000.0,3,Keilor East,3033.0,1.0,3.0,2.0,600.0,,,h,,,,,
823000.0,3,Keilor East,3033.0,1.0,3.0,2.0,538.0,,,h,,,,,
847000.0,4,Keilor East,3033.0,3.0,4.0,2.0,579.0,,,h,,,,,
705000.0,3,Keilor East,3033.0,1.0,3.0,2.0,616.0,201.0,1970.0,h,,,,,
710000.0,3,Keilor East,3033.0,2.0,3.0,1.0,320.0,133.0,2013.0,t,,,,,
732000.0,4,Keilor East,3033.0,2.0,4.0,2.0,544.0,233.0,1980.0,h,,,,,
715000.0,3,Keilor East,3033.0,2.0,3.0,4.0,598.0,123.0,1970.0,h,,,,,
785000.0,3,Kensington,3031.0,1.0,2.0,1.0,258.0,64.0,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
852000.0,3,Kensington,3031.0,1.0,3.0,1.0,166.0,138.0,2000.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1037000.0,3,Kensington,3031.0,1.0,3.0,1.0,188.0,106.0,1910.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
775000.0,2,Kensington,3031.0,1.0,2.0,0.0,150.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1470000.0,3,Kensington,3031.0,1.0,3.0,1.0,199.0,121.0,1910.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
630000.0,2,Kensington,3031.0,2.0,2.0,1.0,0.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
845000.0,3,Kensington,3031.0,2.0,3.0,1.0,132.0,105.0,,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
492500.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,81.0,2008.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
420000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,55.0,1970.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
650000.0,2,Kensington,3031.0,1.0,2.0,1.0,79.0,,,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1050000.0,3,Kensington,3031.0,1.0,3.0,1.0,274.0,,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1291000.0,3,Kensington,3031.0,1.0,3.0,1.0,416.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
420000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,80.0,2002.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
961000.0,3,Kensington,3031.0,1.0,3.0,1.0,235.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1271000.0,3,Kensington,3031.0,1.0,3.0,1.0,284.0,113.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1010000.0,3,Kensington,3031.0,1.0,3.0,0.0,234.0,104.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
750000.0,2,Kensington,3031.0,1.0,2.0,1.0,325.0,112.0,2002.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1675000.0,4,Kensington,3031.0,2.0,4.0,2.0,279.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
905000.0,2,Kensington,3031.0,2.0,2.0,1.0,138.0,126.0,1999.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
960000.0,2,Kensington,3031.0,1.0,2.0,1.0,174.0,72.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1031000.0,2,Kensington,3031.0,1.0,2.0,1.0,163.0,99.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
918000.0,3,Kensington,3031.0,2.0,3.0,1.0,788.0,,1998.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
870000.0,3,Kensington,3031.0,1.0,3.0,1.0,211.0,95.0,1992.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1165000.0,3,Kensington,3031.0,1.0,3.0,0.0,239.0,135.0,1910.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1710000.0,5,Kensington,3031.0,2.0,5.0,2.0,566.0,270.0,1890.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
360000.0,1,Kensington,3031.0,1.0,1.0,1.0,4267.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1455000.0,3,Kensington,3031.0,1.0,3.0,0.0,275.0,120.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
365000.0,1,Kensington,3031.0,1.0,1.0,1.0,0.0,47.0,2012.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
551000.0,3,Kensington,3031.0,1.0,3.0,1.0,4440.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
442000.0,2,Kensington,3031.0,2.0,2.0,1.0,3448.0,71.0,2010.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
765000.0,2,Kensington,3031.0,1.0,2.0,2.0,158.0,76.0,1965.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
515000.0,2,Kensington,3031.0,1.0,2.0,1.0,3957.0,81.0,2010.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
570000.0,3,Kensington,3031.0,1.0,3.0,2.0,0.0,,1990.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
370000.0,1,Kensington,3031.0,1.0,1.0,1.0,0.0,50.0,2012.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1005000.0,2,Kensington,3031.0,1.0,2.0,0.0,274.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1234500.0,2,Kensington,3031.0,2.0,2.0,2.0,169.0,127.0,2008.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
666000.0,2,Kensington,3031.0,1.0,2.0,2.0,1111.0,92.0,1998.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
825000.0,2,Kensington,3031.0,1.0,2.0,1.0,211.0,88.0,1915.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
770000.0,2,Kensington,3031.0,2.0,2.0,1.0,0.0,,,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1135000.0,3,Kensington,3031.0,1.0,3.0,0.0,0.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
975000.0,4,Kensington,3031.0,3.0,4.0,1.0,0.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
812000.0,2,Kensington,3031.0,1.0,2.0,0.0,132.0,79.0,1887.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1900000.0,5,Kensington,3031.0,2.0,5.0,2.0,566.0,270.0,1890.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
445000.0,1,Kensington,3031.0,1.0,1.0,0.0,0.0,67.0,1997.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
732000.0,2,Kensington,3031.0,2.0,3.0,1.0,94.0,130.0,2002.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1260000.0,3,Kensington,3031.0,2.0,3.0,2.0,250.0,147.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1000000.0,3,Kensington,3031.0,2.0,3.0,2.0,211.0,132.0,1997.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1155000.0,2,Kensington,3031.0,1.0,2.0,1.0,197.0,101.0,1890.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
700000.0,2,Kensington,3031.0,1.0,2.0,3.0,62.0,,1997.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
813500.0,3,Kensington,3031.0,1.0,3.0,1.0,165.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
526000.0,2,Kensington,3031.0,0.0,2.0,0.0,0.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
790000.0,3,Kensington,3031.0,2.0,3.0,2.0,1181.0,136.0,2003.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1365000.0,4,Kensington,3031.0,2.0,4.0,1.0,242.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
700000.0,2,Kensington,3031.0,2.0,2.0,1.0,324.0,97.0,2009.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
370000.0,1,Kensington,3031.0,1.0,1.0,2.0,0.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1230000.0,3,Kensington,3031.0,1.0,3.0,1.0,312.0,109.0,1915.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
460000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,84.0,2010.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
395000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,80.0,2002.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1001000.0,5,Kensington,3031.0,1.0,3.0,0.0,301.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
850000.0,2,Kensington,3031.0,1.0,2.0,1.0,169.0,90.0,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1335000.0,3,Kensington,3031.0,1.0,3.0,3.0,459.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
868000.0,2,Kensington,3031.0,1.0,2.0,1.0,97.0,103.0,2000.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
960000.0,2,Kensington,3031.0,1.0,2.0,0.0,179.0,,1900.0,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
773000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,90.0,1970.0,t,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
631090.0,2,Kensington,3031.0,2.0,2.0,1.0,2136.0,94.0,2012.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
410000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,86.0,2000.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
425000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,59.0,2006.0,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1211000.0,2,Kensington,3031.0,1.0,2.0,1.0,183.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
506000.0,2,Kensington,3031.0,1.0,2.0,1.0,0.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
806000.0,2,Kensington,3031.0,1.0,2.0,1.0,173.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
829000.0,3,Kensington,3031.0,2.0,2.0,2.0,84.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
786000.0,2,Kensington,3031.0,1.0,2.0,0.0,149.0,,,h,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
458000.0,2,Kensington,3031.0,1.0,1.0,1.0,0.0,,,u,3031.0,119.91489361702128,188.0,645.3888888888889,2184.090909090909
1635000.0,3,Kew,3101.0,1.0,3.0,2.0,396.0,,1990.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
562500.0,2,Kew,3101.0,2.0,2.0,1.0,0.0,,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
520000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,12.0,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
1528500.0,3,Kew,3101.0,1.0,3.0,1.0,375.0,,,h,3101.0,139.5981308411215,107.0,609.75,1300.0
630000.0,2,Kew,3101.0,1.0,2.0,2.0,91.0,,1970.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
1690000.0,4,Kew,3101.0,3.0,4.0,1.0,358.0,,,h,3101.0,139.5981308411215,107.0,609.75,1300.0
610000.0,2,Kew,3101.0,1.0,2.0,1.0,745.0,72.0,1968.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
1490000.0,3,Kew,3101.0,2.0,3.0,2.0,597.0,,1970.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
588000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,1982.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
882000.0,3,Kew,3101.0,2.0,3.0,2.0,0.0,141.0,1950.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
831000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,1970.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
2130000.0,4,Kew,3101.0,2.0,4.0,2.0,649.0,,1985.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
650000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
599000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
820000.0,2,Kew,3101.0,1.0,2.0,2.0,0.0,,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
2200000.0,4,Kew,3101.0,1.0,4.0,2.0,735.0,,,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1326000.0,2,Kew,3101.0,1.0,2.0,2.0,405.0,80.0,1890.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
610000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,1960.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
1950000.0,4,Kew,3101.0,2.0,3.0,2.0,400.0,251.0,2000.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1875000.0,3,Kew,3101.0,2.0,3.0,2.0,426.0,,,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1878000.0,3,Kew,3101.0,2.0,3.0,1.0,392.0,426.0,2015.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1910000.0,4,Kew,3101.0,3.0,4.0,2.0,277.0,199.0,2016.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1410000.0,3,Kew,3101.0,1.0,3.0,2.0,304.0,127.0,1885.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
515000.0,2,Kew,3101.0,1.0,2.0,1.0,743.0,,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
2310000.0,3,Kew,3101.0,1.0,3.0,2.0,782.0,175.0,1920.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
890000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,1970.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1668000.0,3,Kew,3101.0,2.0,3.0,2.0,289.0,,,h,3101.0,139.5981308411215,107.0,609.75,1300.0
2315000.0,4,Kew,3101.0,2.0,4.0,0.0,364.0,183.0,1900.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
800000.0,3,Kew,3101.0,2.0,3.0,2.0,848.0,97.0,1970.0,t,3101.0,139.5981308411215,107.0,609.75,1300.0
1950000.0,2,Kew,3101.0,1.0,2.0,4.0,596.0,,,h,3101.0,139.5981308411215,107.0,609.75,1300.0
580000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,90.0,1970.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
525000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,,,u,3101.0,139.5981308411215,107.0,609.75,1300.0
1905000.0,3,Kew,3101.0,2.0,4.0,2.0,591.0,190.0,1910.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
478000.0,2,Kew,3101.0,1.0,1.0,1.0,0.0,51.0,1970.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
672000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,77.0,1966.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
2286000.0,4,Kew,3101.0,3.0,4.0,2.0,712.0,237.0,1975.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
1575000.0,3,Kew,3101.0,2.0,3.0,2.0,397.0,80.0,1940.0,h,3101.0,139.5981308411215,107.0,609.75,1300.0
590000.0,2,Kew,3101.0,1.0,2.0,1.0,0.0,80.0,1975.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
765000.0,2,Kew,3101.0,1.0,2.0,2.0,0.0,,1960.0,u,3101.0,139.5981308411215,107.0,609.75,1300.0
